0.03826179,0.08316854,1.9975742,0.073434174,0.076830186,1.9143263,0.0071942625,0.11906585,1.911941,0.059086785,0.09240484,2.1234581,0.11030647,0.06946653,1.5349119,-0.081968896,0.116925865,1.5425383,0.045603998,0.0872753,2.261339,0.15071596,0.14623639,1.1324662,-0.085546,0.14018358,1.139648,0.03962619,0.087993436,2.316862,0.13598102,0.07617765,1.0466175,-0.15946537,0.084995806,1.0779306,0.026755447,0.0969738,2.530982,0.07410851,0.0611111,2.4304056,-0.0044546933,0.12663513,2.4336028,0.009589125,0.065453485,2.610745,0.13927999,0.027480435,2.4752052,-0.05598682,0.18938944,2.4887407,0.19315563,0.017786263,2.236706,-0.09947856,0.25686088,2.242501,0.10410522,-0.049761277,2.0283175,-0.16553347,0.16535531,2.034972,0.071863055,-0.06355407,1.9499643,-0.17929168,0.13243836,1.9597442
0.044793326,0.08146651,1.9976591,0.08121991,0.07456335,1.9146194,0.013015495,0.11836161,1.9118296,0.06596588,0.09123362,2.1237483,0.11787518,0.0661373,1.5352995,-0.07094784,0.12002409,1.5405964,0.052305326,0.085355155,2.2614357,0.15862805,0.14433119,1.1335558,-0.07589231,0.13860326,1.1373395,0.046312638,0.0858627,2.3169384,0.14314274,0.07259619,1.0473825,-0.15183635,0.08143018,1.0780809,0.03399481,0.09473275,2.5312681,0.08296262,0.057902485,2.429822,0.0008025776,0.12555242,2.4345114,0.01672539,0.062178265,2.6110542,0.15051359,0.023587462,2.473379,-0.053474326,0.19037054,2.490524,0.20229729,0.013086192,2.2335162,-0.10032712,0.26015398,2.2452662,0.10667073,-0.056024745,2.030322,-0.16323024,0.166358,2.0351365,0.072101325,-0.07044444,1.9537194,-0.1757865,0.13268003,1.9592017
0.048819315,0.08180444,1.9976665,0.08639624,0.074115925,1.9148473,0.016837921,0.11994319,1.9116946,0.07028729,0.091819674,2.1239448,0.123490565,0.06355782,1.5358157,-0.06345893,0.12446995,1.53926,0.056287464,0.08505988,2.2614753,0.1649491,0.14373451,1.134452,-0.068579264,0.13848777,1.1358796,0.05021076,0.085206956,2.3169127,0.14801517,0.07076709,1.0481777,-0.14679179,0.07977994,1.0781794,0.037960485,0.0927746,2.5311244,0.08814497,0.055289652,2.429099,0.0036336598,0.12548904,2.435063,0.020085791,0.05905524,2.6103523,0.1571125,0.019232467,2.4715338,-0.05264259,0.19218262,2.4914446,0.20698756,0.0072023724,2.2308338,-0.10193014,0.26451036,2.247297,0.104559965,-0.06311193,2.0333056,-0.16354297,0.16876584,2.0356889,0.06771121,-0.07802707,1.9583924,-0.17554624,0.134458,1.9592853
0.052361887,0.08214623,1.998036,0.09090033,0.07379187,1.9153358,0.020535136,0.121780135,1.9120623,0.074144684,0.09192789,2.1244144,0.12787929,0.062857084,1.5359913,-0.058332495,0.12921171,1.5391539,0.05913807,0.08431415,2.2618735,0.16915844,0.14321725,1.1337122,-0.06249287,0.13883048,1.1348989,0.05271386,0.08408104,2.3172295,0.14984056,0.0687278,1.0480691,-0.14307208,0.078839995,1.0789127,0.039722834,0.08989351,2.53103,0.090894446,0.051851377,2.4287739,0.005224641,0.12478126,2.4356077,0.020789023,0.055047564,2.60949,0.16010348,0.013260492,2.4706907,-0.052383203,0.19289143,2.4926472,0.20826992,-0.00053852826,2.2297022,-0.10417564,0.2674267,2.2509246,0.09891548,-0.07075644,2.0373683,-0.16610055,0.16908777,2.0373936,0.059860792,-0.08576294,1.9638976,-0.1781542,0.13393395,1.960318
0.054874204,0.083305694,1.9989792,0.094425574,0.07392922,1.9164108,0.023227105,0.12444216,1.9129405,0.077083975,0.093069136,2.1254442,0.13115369,0.06105342,1.537133,-0.05588364,0.13221626,1.5403504,0.06097536,0.08457063,2.2628522,0.1733181,0.14228345,1.1341712,-0.059350055,0.13743605,1.1358032,0.054170746,0.0838602,2.318118,0.1517348,0.06632375,1.048787,-0.14254436,0.076286994,1.0809338,0.040272523,0.08712437,2.5315132,0.092506014,0.04870175,2.429017,0.005700594,0.12473726,2.4367974,0.020125356,0.050731733,2.6088479,0.16218121,0.006941726,2.470586,-0.053104457,0.19468935,2.4944665,0.21062233,-0.008878507,2.23004,-0.10677456,0.27347252,2.2561219,0.09384672,-0.07947079,2.0435975,-0.17003798,0.17429036,2.0393796,0.052496947,-0.09465108,1.971737,-0.18238544,0.13891953,1.9612498
0.05815942,0.08573742,1.9998592,0.09920774,0.07557915,1.9175063,0.026602933,0.12881638,1.9137398,0.08065267,0.09531746,2.1264448,0.13605691,0.062260173,1.5380489,-0.0522394,0.13735881,1.5416224,0.062878646,0.08554819,2.263652,0.17817082,0.14360051,1.1339306,-0.05613478,0.13776673,1.1368873,0.055467818,0.08425703,2.3187664,0.153866,0.06523227,1.0494629,-0.14276381,0.07473849,1.0835251,0.040040586,0.08481824,2.5315459,0.09397654,0.0458829,2.42899,0.005355594,0.12545662,2.4375443,0.018534165,0.046702422,2.607934,0.16466025,0.0004616862,2.4707687,-0.054908272,0.1974846,2.4963186,0.21538204,-0.01784146,2.2317586,-0.11130234,0.2813906,2.2638564,0.0904884,-0.08754043,2.0513456,-0.17548804,0.18044476,2.0439746,0.046662446,-0.10245261,1.9811482,-0.18800873,0.14455356,1.9648701
0.061226908,0.08912129,2.000957,0.10357522,0.07803132,1.9188863,0.030029433,0.13387576,1.9146686,0.08386896,0.09855956,2.1276352,0.13993558,0.06367713,1.53966,-0.04772362,0.14333998,1.5425164,0.0645389,0.087865695,2.2646487,0.18327942,0.14499742,1.134943,-0.052624866,0.1385916,1.1379077,0.0565654,0.086060874,2.3196058,0.15664074,0.064829715,1.0512782,-0.14262627,0.07410822,1.0858723,0.03953245,0.08383534,2.531758,0.09500429,0.044555392,2.4291537,0.0049449285,0.12740067,2.4384804,0.016767241,0.044120423,2.6072404,0.16641293,-0.0043121153,2.4714007,-0.056410417,0.20164596,2.4983745,0.21984999,-0.02486324,2.2343125,-0.11457964,0.29023162,2.2724304,0.0861225,-0.09255888,2.0603316,-0.17932893,0.18783738,2.0492835,0.039568145,-0.10688516,1.9918714,-0.1918848,0.1514778,1.9691566
0.0626147,0.092154495,2.0021603,0.106392056,0.07994745,1.9204439,0.031838544,0.13871703,1.915665,0.0854667,0.101492,2.1288788,0.14215611,0.06383383,1.5414343,-0.04426268,0.14948383,1.5431733,0.0642919,0.089882955,2.2656643,0.18574312,0.14570187,1.1361248,-0.05081495,0.14029685,1.138661,0.05568439,0.08754869,2.3204594,0.15611228,0.06373793,1.0533947,-0.14481679,0.07463154,1.0878187,0.037173398,0.08239259,2.5320055,0.09430215,0.04266659,2.429348,0.0024694696,0.12912665,2.4394286,0.013186032,0.04080936,2.606687,0.16701235,-0.010007203,2.4720728,-0.059945863,0.20554203,2.5005112,0.22416215,-0.032955073,2.2372947,-0.11952309,0.29793924,2.2811177,0.0822895,-0.09911858,2.0695632,-0.18355303,0.19233519,2.055525,0.0332226,-0.11286384,2.0027137,-0.19573636,0.15491566,1.9745826
0.06566818,0.09505916,2.0025218,0.11043903,0.08215316,1.92102,0.03524931,0.14320269,1.9159749,0.08873841,0.10403325,2.1293852,0.14492612,0.06565335,1.5418171,-0.040902197,0.15492783,1.5440364,0.06595293,0.091538385,2.2659473,0.18805797,0.14728718,1.1355597,-0.05094739,0.14241505,1.1398195,0.056735583,0.088717006,2.3205605,0.15590337,0.06385294,1.0539366,-0.14836405,0.07587518,1.0898001,0.03645741,0.0809513,2.5314171,0.09504167,0.040854596,2.428849,0.0020734926,0.13047484,2.439483,0.011118562,0.03800138,2.6055365,0.16844568,-0.014992667,2.4722207,-0.061353013,0.20871753,2.5015023,0.22950032,-0.04010035,2.240184,-0.12231003,0.3039689,2.2880533,0.08122904,-0.10279533,2.077027,-0.18420893,0.19439001,2.0607421,0.030208768,-0.11533919,2.011343,-0.19559763,0.15568525,1.9792155
0.06899216,0.09843378,2.0027344,0.11457677,0.08475504,1.9214021,0.03898117,0.14816223,1.9161775,0.09241661,0.10704101,2.1297517,0.14745124,0.067287065,1.5418929,-0.03751112,0.161024,1.5446701,0.067934334,0.093500815,2.2660878,0.18986063,0.1480685,1.134508,-0.050331656,0.14613543,1.1405294,0.058064625,0.09011829,2.3205078,0.15486485,0.06312981,1.0539933,-0.15117678,0.079161584,1.0911456,0.03604429,0.07954116,2.5306141,0.09600367,0.039036695,2.428205,0.0020535325,0.13207269,2.439322,0.009221506,0.035113607,2.6041095,0.17008339,-0.020541895,2.472399,-0.06199209,0.21207337,2.5026548,0.23511584,-0.0486393,2.24367,-0.12444292,0.30980593,2.2958446,0.08068221,-0.10747125,2.0842888,-0.1836354,0.19518279,2.0678935,0.027841125,-0.11857519,2.0195096,-0.19411764,0.15479049,1.9860824
