0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,0.380322,1.496366,0.14736648,0.7549951,3.8846781,3.8846781,-7.718542e-05,0.00018261475,-4.5535537e-05,-0.00022231288,0.00018384619,-3.0170097e-05,-1.0857943e-05,2.593778e-05,-4.5927907e-05,-7.721782e-05,8.930339e-06,6.889026e-05,-4.686328e-05,-4.173416e-05,-4.029993e-05,-2.5650266e-05,1.23949485e-05,5.665542e-05,-6.533175e-05,-6.006579e-05,-3.539129e-05,-1.0790608e-05,2.4821964e-05,5.5457236e-05,-7.660064e-05,-5.3401018e-05,-3.5763805e-05,-2.9551986e-06,2.7281154e-05,5.6067067e-05,-6.911206e-05,-5.1906813e-05,-2.8592247e-05,-1.5224518e-06,2.6145442e-05,5.1011186e-05,-6.0280756e-05,-4.986404e-05,-2.2020235e-05,-1.249282e-06,2.3357483e-05,4.5747664e-05,-5.8852933e-05,-3.6689547e-05,-2.3338505e-05,-1.2789659e-06,2.2724702e-05,4.3343392e-05,-4.5809265e-05,-3.691331e-05,-1.878181e-05,8.4803145e-07,1.6033608e-05,4.2066426e-05,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,0.011428956,0.034884624,0.008894177
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,4.19282,1.5936898,0.21416235,5.0216174,3.698739,3.698739,0.0036571354,-0.0038412812,0.008590581,0.032631956,-0.015671412,-0.040698577,0.0057090144,0.012172885,0.02214392,0.014793396,-0.016065462,-0.03382613,0.014681367,0.018212229,0.015648106,0.003682375,-0.012845566,-0.02351005,0.016367273,0.015388806,0.009927985,9.244682e-05,-0.0100381,-0.017504303,0.014745664,0.011956468,0.0061721564,-0.000597732,-0.008135904,-0.013698825,0.012286232,0.009098233,0.0044398154,-0.0010463749,-0.0064769136,-0.010956038,0.009794516,0.007004848,0.0035265165,-0.0012452354,-0.0052348734,-0.008993826,0.008786566,0.0053729066,0.0023492696,-0.0005227623,-0.004616725,-0.007909338,0.0075348113,0.0041883225,0.0023166605,-0.00075186056,-0.0038678152,-0.006703303,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.04145131,0.022151142,0.005021246
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,5.241988,1.328096,0.8132162,2.6217983,8.877936,8.877936,0.009272171,-0.010077813,0.021027897,0.071612574,-0.039574243,-0.082556404,0.013687935,0.027455293,0.04889048,0.031693265,-0.035660118,-0.073184475,0.033705734,0.04106379,0.03481698,0.008126359,-0.028326916,-0.05196468,0.037528116,0.035219707,0.022526866,0.00056806277,-0.022348482,-0.039198022,0.034250546,0.027543811,0.014603082,-0.0010567456,-0.018142235,-0.03103399,0.028697478,0.021352476,0.010637889,-0.0019897707,-0.014530404,-0.024950957,0.023097383,0.016800122,0.008425769,-0.0023920764,-0.011804688,-0.02054979,0.020786995,0.012905882,0.0059968014,-0.0009740725,-0.0104112765,-0.018096108,0.017698275,0.010373101,0.005715199,-0.0014970765,-0.008653469,-0.015472494,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.10455064,0.018595213,0.0013069515
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,5.794436,0.9833721,0.51711106,15.668886,2.2966309,2.2966309,0.012753977,-0.014738922,0.026063196,0.07634824,-0.051612023,-0.07519843,0.016787527,0.029997071,0.05190629,0.03209158,-0.038554583,-0.07575238,0.03855328,0.045336198,0.03742907,0.008374871,-0.030505637,-0.055923518,0.042830326,0.039883487,0.024983225,0.0009375176,-0.024586001,-0.043265074,0.039862603,0.031530354,0.017222246,-0.00092716137,-0.02009288,-0.03498412,0.03368139,0.025136696,0.012766598,-0.0017849476,-0.016275868,-0.028425682,0.027493523,0.020398714,0.010073824,-0.0021197877,-0.013338809,-0.023576641,0.024859667,0.015697073,0.0077960347,-0.0008704163,-0.011784732,-0.020811964,0.020940104,0.013148139,0.007125659,-0.0014479079,-0.009666202,-0.018061267,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.112383194,0.040324062,0.0013926149
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,8.0040655,0.6606097,0.76754427,5.7100797,6.1156883,6.1156883,0.01628133,-0.019823788,0.027956625,0.076960154,-0.059202664,-0.06419483,0.018713849,0.029322127,0.050310794,0.030355562,-0.038525887,-0.07336848,0.040497724,0.045774583,0.036673225,0.0075061466,-0.030831408,-0.056096517,0.04491185,0.041235004,0.02507803,0.0006102472,-0.02553627,-0.04455838,0.042422332,0.03290358,0.01807062,-0.0012559168,-0.021121858,-0.036788084,0.03606254,0.026789887,0.013550813,-0.0019236101,-0.01730543,-0.030238943,0.029727472,0.022220196,0.010663772,-0.0021214187,-0.014291663,-0.02528136,0.026990796,0.017096166,0.00869377,-0.0010071296,-0.012667249,-0.022388808,0.022548437,0.014720567,0.007752668,-0.0015747949,-0.010283363,-0.019673329,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.112681635,0.060374223,9.2489056e-05
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,1.6921649,1.3558208,1.4869968,21.513302,7.286359,7.286359,0.021688169,-0.024672532,0.03071311,0.09241005,-0.06965289,-0.07906622,0.023769164,0.03422298,0.058045123,0.0349437,-0.0468279,-0.08859919,0.04923142,0.05422411,0.042284068,0.0070438697,-0.03854436,-0.06818977,0.054190844,0.048831,0.028750982,-0.0010527386,-0.032280542,-0.054712284,0.05094696,0.038953327,0.020522162,-0.002925972,-0.026880229,-0.0454385,0.04323258,0.03163742,0.015343275,-0.0035023799,-0.022066558,-0.03752257,0.035578217,0.02616897,0.012074874,-0.0035724528,-0.0182358,-0.031472366,0.032286327,0.020116398,0.009735025,-0.0019992378,-0.016153412,-0.027903825,0.026987126,0.017268555,0.008737524,-0.0025899317,-0.013160072,-0.024516603,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.1382871,0.06315049,-0.0054096347
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,4.9222193,1.5863919,0.37490916,12.934822,2.4231327,2.4231327,0.029824613,-0.027876318,0.03573803,0.12217481,-0.084520034,-0.12275554,0.03412946,0.047326215,0.07668322,0.044966064,-0.066618204,-0.12476145,0.06750294,0.07309792,0.055257935,0.005913171,-0.05641588,-0.09544901,0.07318966,0.06447722,0.03659854,-0.0050238934,-0.04700458,-0.07656951,0.06747455,0.051068958,0.024882466,-0.006693445,-0.039141037,-0.063281015,0.056861266,0.040706538,0.018359786,-0.0071626673,-0.031966124,-0.052241016,0.046409372,0.033014353,0.014488499,-0.0070305695,-0.0263068,-0.04381569,0.0418661,0.025404051,0.011006971,-0.0042697145,-0.023224385,-0.038754314,0.035241537,0.02130203,0.010170738,-0.0048629176,-0.019142624,-0.03379186,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.1921046,0.04704947,-0.016490905
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,0.7725791,1.1877868,0.761244,13.574295,8.847546,8.847546,0.040284757,-0.030964162,0.043103583,0.15730867,-0.1042111,-0.1757424,0.048165187,0.06491698,0.100090414,0.056197483,-0.09246467,-0.17000234,0.09143496,0.09747471,0.07153081,0.0038614876,-0.07964577,-0.1302535,0.09785758,0.08464076,0.046517584,-0.010341218,-0.06610333,-0.10471401,0.088910915,0.06670688,0.030490953,-0.011642881,-0.05501182,-0.086323604,0.07456045,0.052473355,0.022271788,-0.011899982,-0.04477626,-0.07128366,0.06053887,0.041957095,0.017619511,-0.011465894,-0.036752246,-0.059804596,0.054318395,0.032350034,0.0127364285,-0.007227671,-0.032365907,-0.052766606,0.04596279,0.026668664,0.012057752,-0.007791862,-0.026876297,-0.045795113,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.25832272,0.028768564,-0.030443566
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,1.4827701,0.623223,0.8340102,12.126247,2.3410466,2.3410466,0.05282606,-0.037542127,0.052099966,0.19334461,-0.13164327,-0.21578328,0.06319204,0.082010865,0.12256219,0.06645763,-0.11707517,-0.21154308,0.11639724,0.12217469,0.08774634,0.0022402797,-0.10165875,-0.16387297,0.12383245,0.10613994,0.057143457,-0.014701832,-0.08470297,-0.13268054,0.11242413,0.08368249,0.037581846,-0.015921935,-0.07053559,-0.10985772,0.09426008,0.06595004,0.027466256,-0.015902143,-0.057488576,-0.090908945,0.076599725,0.05284795,0.02171608,-0.015122715,-0.047243923,-0.07635537,0.06870755,0.040773965,0.015765296,-0.009754481,-0.041534565,-0.06739326,0.058107134,0.033706598,0.014907134,-0.0103479,-0.034505777,-0.058532733,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.32380953,0.03185605,-0.04242081
0.00253548,-0.009975773,-0.0009824432,0.0050333007,-0.025897853,0.025897853,0.124451615,0.036712267,0.029328711,0.35942584,0.20001991,0.20001991,-0.26767436,-2.1768007,-1.0116936,1.2413098,0.04485338,-0.04485338,0.49398175,7.213081,1.9610496,2.2365577,4.567913,4.567913,-0.29392126,-0.17100994,-0.09063659,-0.69147563,-0.73169833,-0.87487644,0.3084287,0.07976165,0.07396052,1.1529976,0.87487644,0.73169833,0.60234994,0.25077158,0.16459711,1.8444732,1.6065748,1.6065748,0.12447744,0.03804348,0.029345162,0.3594611,0.20168951,0.20168951,2.3241951,0.21709597,0.12917078,19.381842,6.101799,6.101799,0.015488205,0.0013477905,0.0008601733,0.12918694,0.040007964,0.040007964,0.619359,0.51543987,0.75988233,3.1805186,4.797677,4.797677,0.06802953,-0.049108073,0.06034814,0.23219018,-0.16625868,-0.24173109,0.078469425,0.09661994,0.1425348,0.076220095,-0.13865766,-0.24788538,0.14118257,0.14574353,0.10297342,0.0012334853,-0.121291466,-0.1948762,0.15000084,0.12801065,0.067886256,-0.017981049,-0.10210722,-0.1593759,0.13719961,0.10126167,0.045819808,-0.019486766,-0.08521191,-0.13314717,0.11528795,0.08062935,0.03368956,-0.019122118,-0.069763616,-0.11054618,0.09402753,0.06533821,0.026561921,-0.017945675,-0.057544377,-0.09299822,0.08463738,0.05034804,0.019954536,-0.01182265,-0.05051148,-0.08232116,0.07129786,0.04216606,0.018602857,-0.012523752,-0.04183001,-0.07174501,12.937272,3.0545032,2.8439815,32.992004,19.655813,19.655813,6.0,21.0,20.0,12.0,9.0,9.0,0.20243765,-0.2932761,0.12253259,6.0,13.0,17.0,-0.3886773,0.058063008,-0.052599423
