-0.4602672,0.30960488,1.9546616,-0.4087217,0.3401075,1.8714362,-0.5277958,0.33369443,1.8717586,-0.4466912,0.33064324,2.0824993,-0.41784725,0.29933557,1.484699,-0.53792775,0.124631286,1.5472574,-0.43116364,0.24210627,2.1906266,-0.644598,0.51978207,1.1951668,-0.38948417,0.189875,1.1577659,-0.4303847,0.20738624,2.2347493,-0.6606923,0.44241783,1.0769724,-0.34483522,0.061145455,1.0986874,-0.44034722,0.107528746,2.4245338,-0.3569055,0.15125963,2.3344736,-0.5110865,0.16196093,2.3420672,-0.41444016,0.024370506,2.4790022,-0.22884445,0.14008158,2.3659594,-0.62991995,0.15740988,2.3728173,-0.05612208,0.32295924,2.3141081,-0.8577681,0.25679904,2.2888083,0.027869105,0.4146223,2.0788202,-1.0540468,0.10882425,2.1788995,0.04013659,0.45637947,2.0015066,-1.1212683,0.069648445,2.1341698
-0.4707743,0.3182988,1.9368907,-0.42584822,0.35573557,1.8526652,-0.54176134,0.32776335,1.8539174,-0.460948,0.3444171,2.0641332,-0.46390617,0.34289694,1.4657569,-0.5778794,0.082353294,1.5579774,-0.44091782,0.25893778,2.1739671,-0.69240546,0.54101884,1.1618205,-0.45136523,0.19989996,1.1730453,-0.43935522,0.22480235,2.218523,-0.6904195,0.4645565,1.0419716,-0.38256598,0.08666462,1.1059669,-0.44583657,0.12764968,2.409856,-0.36399806,0.17565139,2.3205023,-0.5186649,0.17558962,2.325207,-0.42067868,0.044568166,2.4647908,-0.23479865,0.18373431,2.3480358,-0.6381488,0.16650267,2.352201,-0.08742769,0.37824905,2.2679634,-0.858376,0.2515621,2.2376788,-0.049295202,0.48417717,2.0268366,-1.0330276,0.10659568,2.0928228,-0.05406925,0.52719766,1.9493899,-1.0910953,0.068222314,2.0361674
-0.48223728,0.31863114,1.915162,-0.44428545,0.35983208,1.8292787,-0.5555714,0.31722206,1.8337159,-0.47320303,0.34834814,2.0416715,-0.49919397,0.3705051,1.444334,-0.61399513,0.043795586,1.5673785,-0.4504468,0.2673912,2.1543639,-0.712185,0.57177746,1.1313391,-0.5332902,0.21688424,1.1911833,-0.44868663,0.23540977,2.2004833,-0.69307166,0.50360304,1.0080463,-0.45679277,0.121205285,1.1072264,-0.45495427,0.15210626,2.3982463,-0.37356898,0.19869646,2.307739,-0.5280035,0.1890278,2.3084228,-0.42869982,0.0712435,2.455911,-0.2478393,0.22608642,2.338687,-0.64716846,0.17502142,2.3347135,-0.12669863,0.42388266,2.228381,-0.85293335,0.24281764,2.1866763,-0.11292708,0.5335458,1.9863037,-0.9839963,0.10676265,1.9948082,-0.12676474,0.574991,1.9090873,-1.0246812,0.071397975,1.9230566
-0.49849457,0.31805596,1.9023812,-0.4640621,0.36058262,1.815665,-0.5724203,0.31117314,1.8217528,-0.4900498,0.3496852,2.0284672,-0.51619947,0.3859172,1.4310209,-0.6495925,0.025090277,1.5741401,-0.46024334,0.27602148,2.1444702,-0.7147754,0.5848426,1.1072341,-0.61993426,0.24118617,1.2130046,-0.45675308,0.24741644,2.1926622,-0.6819414,0.5218666,0.98406696,-0.548998,0.15956241,1.111217,-0.46457595,0.1810976,2.3966956,-0.38319016,0.22488938,2.304802,-0.53667676,0.20545453,2.3019543,-0.43837658,0.100903615,2.4553113,-0.2620539,0.27266607,2.3284519,-0.6566991,0.18680245,2.3202405,-0.17757194,0.45693672,2.1707404,-0.83324873,0.22504348,2.1299293,-0.17604361,0.5664127,1.928192,-0.90177226,0.09858146,1.9023032,-0.19418766,0.6062388,1.8510154,-0.91924244,0.06646164,1.8203439
-0.5058767,0.30731565,1.897932,-0.47465417,0.35366437,1.8119626,-0.57837903,0.2950216,1.8166572,-0.50105715,0.3380812,2.0244217,-0.5230882,0.39116794,1.4278287,-0.67893714,0.018393278,1.5667055,-0.4654431,0.27662322,2.1457725,-0.715261,0.5827679,1.0958638,-0.709525,0.26481736,1.2256258,-0.46128285,0.25334272,2.1967,-0.6683547,0.52692413,0.9738168,-0.6564299,0.19316117,1.1068765,-0.48005548,0.20798324,2.4056954,-0.39543062,0.24934399,2.3156195,-0.54601914,0.21572277,2.3039281,-0.4538317,0.12817726,2.4648275,-0.2892286,0.32436693,2.3402894,-0.6651797,0.18871106,2.3165288,-0.24374427,0.48264772,2.1432002,-0.8028815,0.20009452,2.0934613,-0.24679044,0.59494495,1.9019594,-0.7868218,0.070905685,1.8577621,-0.26683533,0.6325367,1.8241352,-0.7751993,0.038288064,1.7749658
-0.5102783,0.29602507,1.9002527,-0.4805116,0.34752917,1.8167359,-0.5796942,0.28132746,1.8167139,-0.5107954,0.3225917,2.0277803,-0.51853657,0.3822435,1.431171,-0.704517,0.051357657,1.5327349,-0.47247583,0.2777107,2.1554077,-0.7163262,0.5773666,1.1046013,-0.8111136,0.29039344,1.2018348,-0.46750617,0.26040047,2.208592,-0.6628838,0.53137374,0.98113966,-0.78573424,0.21598071,1.0758438,-0.4918886,0.22603045,2.4190989,-0.40715674,0.26949733,2.3301218,-0.55347675,0.2216622,2.3144305,-0.46863165,0.14710884,2.4806113,-0.31392336,0.36017522,2.3546367,-0.66735727,0.17656386,2.3236513,-0.29660964,0.49289507,2.13543,-0.7650458,0.15728039,2.0808847,-0.2949559,0.5915704,1.8882915,-0.645032,0.045126088,1.8675308,-0.3135297,0.62268925,1.8073088,-0.6004037,0.01948854,1.7940104
-0.51018065,0.28440833,1.9058206,-0.48230428,0.34051478,1.8246493,-0.5767618,0.26785734,1.8203435,-0.51503944,0.3066627,2.03408,-0.49662432,0.3605367,1.4364414,-0.7206045,0.10315868,1.5020754,-0.47713712,0.2777374,2.1663609,-0.7070146,0.55610394,1.1181163,-0.8877083,0.3062396,1.1721811,-0.47147435,0.26531154,2.220826,-0.65090346,0.51913637,0.9928201,-0.8781442,0.22137833,1.0506815,-0.49613976,0.23239592,2.4315324,-0.4132556,0.27986914,2.3428626,-0.5560907,0.22271283,2.3262715,-0.4777581,0.15745121,2.499346,-0.3320853,0.37807983,2.378667,-0.6610549,0.16018745,2.3389504,-0.32933086,0.50059474,2.1529498,-0.73236847,0.11299813,2.0908816,-0.3391341,0.5905407,1.9026886,-0.515435,0.03148537,1.9537781,-0.36131728,0.6161686,1.8206967,-0.4414725,0.016613,1.9051716
-0.5094473,0.2830275,1.9216572,-0.47995728,0.33754635,1.8399758,-0.5738967,0.26426193,1.8350117,-0.5174601,0.30799252,2.0492578,-0.4590678,0.3307321,1.4516094,-0.7234731,0.14876421,1.4982653,-0.4856225,0.2828677,2.1838927,-0.68632734,0.5240794,1.1436946,-0.91546595,0.3241627,1.1660454,-0.48115283,0.27051684,2.2384856,-0.6336528,0.49050328,1.0159752,-0.91013455,0.23157516,1.0500531,-0.503006,0.22930838,2.4480405,-0.4234224,0.28449154,2.3608222,-0.56268865,0.21954444,2.3426352,-0.47997874,0.1549272,2.5150514,-0.34357387,0.38162687,2.4021122,-0.65270454,0.13622937,2.3492227,-0.35161746,0.5119435,2.1809366,-0.6879004,0.08492977,2.0943108,-0.3693725,0.5846627,1.9255667,-0.42189956,0.04525454,2.0812252,-0.3939942,0.60390365,1.8425298,-0.33261132,0.043867506,2.0722854
-0.5114324,0.28494522,1.9424349,-0.47908792,0.33667055,1.8600205,-0.5758058,0.26706088,1.8555468,-0.5195783,0.3126692,2.069456,-0.40623635,0.29426625,1.4802761,-0.72821486,0.1916214,1.5088606,-0.49093166,0.2844774,2.2042005,-0.65226316,0.47589797,1.1797395,-0.9223743,0.34685504,1.1679788,-0.4863276,0.27039525,2.2583613,-0.6054064,0.44019112,1.0503422,-0.9185147,0.2471486,1.0579841,-0.4990631,0.22091623,2.4668765,-0.42491925,0.28243208,2.3791027,-0.5619926,0.21240279,2.3632665,-0.47128627,0.14606118,2.5315175,-0.3464685,0.38190833,2.4173896,-0.63510925,0.113833085,2.3683288,-0.3762418,0.5226699,2.2046325,-0.64446294,0.058612548,2.1119819,-0.38881987,0.58221346,1.9455699,-0.3888765,0.06935914,2.196017,-0.41148552,0.59603596,1.860913,-0.30317366,0.084147796,2.2181654
-0.51118875,0.283513,1.9536734,-0.47999018,0.3359084,1.8712405,-0.57718474,0.26690894,1.8677539,-0.51693547,0.3099557,2.0810983,-0.35297728,0.2658857,1.510303,-0.72920144,0.21566269,1.516505,-0.4830956,0.277295,2.213611,-0.61755705,0.423611,1.2120383,-0.92435676,0.35143703,1.1679716,-0.47553223,0.2614068,2.2669332,-0.5742868,0.38388678,1.0825629,-0.9177325,0.24706087,1.0625353,-0.47494107,0.20463777,2.473974,-0.40861297,0.27269262,2.3847837,-0.5426635,0.19623789,2.3734217,-0.44623438,0.13065335,2.5392084,-0.3461712,0.37981635,2.4310596,-0.6047929,0.09078713,2.3838012,-0.4060079,0.5355772,2.235806,-0.61406815,0.04112404,2.126317,-0.39742267,0.57306623,1.9724851,-0.3843537,0.084108904,2.2600532,-0.4119268,0.576497,1.8850241,-0.30750817,0.10959402,2.2987764
